Start Date,1/1/95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BICLB10Y Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,H15T10Y Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,SPX Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,CT10 Govt,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,USSOC Curncy,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,VIX Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,CLA Comdty,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price,,MOODCBAA Index,Official Closing Price,Last Price,Ask Price,Volume,Open Price,High Price,Low Price,Bid Price
7/19/13,#N/A N/A,282.61,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/19/13,#N/A N/A,2.5,#N/A N/A,#N/A N/A,2.5,2.5,2.5,#N/A N/A,,7/19/13,#N/A N/A,1692.09,1693.41,770584192,1686.15,1692.09,1684.08,1691.54,,7/19/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/19/13,#N/A N/A,0.1025,0.1063,#N/A N/A,0.106,0.117,0.096,0.0988,,7/19/13,#N/A N/A,12.54,0,#N/A N/A,13.89,13.97,12.54,0,,7/19/13,#N/A N/A,80.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/19/13,#N/A N/A,5.24,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/22/13,#N/A N/A,275.68,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/22/13,#N/A N/A,2.5,#N/A N/A,#N/A N/A,2.5,2.5,2.5,#N/A N/A,,7/22/13,#N/A N/A,1695.53,1699.74,502083104,1694.41,1697.61,1690.67,1690.35,,7/22/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/22/13,#N/A N/A,0.103,0.123,#N/A N/A,0.106,0.114,0.0995,0.083,,7/22/13,#N/A N/A,12.29,0,#N/A N/A,13.23,13.37,12.29,0,,7/22/13,#N/A N/A,81.03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/22/13,#N/A N/A,5.21,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/23/13,#N/A N/A,269.19,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/23/13,#N/A N/A,2.53,#N/A N/A,#N/A N/A,2.53,2.53,2.53,#N/A N/A,,7/23/13,#N/A N/A,1692.39,1698.43,459706016,1696.63,1698.78,1691.13,1683.74,,7/23/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/23/13,#N/A N/A,0.109,0.117,#N/A N/A,0.1085,0.112,0.095,0.101,,7/23/13,#N/A N/A,12.66,0,#N/A N/A,12.15,13.06,12.07,0,,7/23/13,#N/A N/A,81.21,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/23/13,#N/A N/A,5.23,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/24/13,#N/A N/A,263.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/24/13,#N/A N/A,2.61,#N/A N/A,#N/A N/A,2.61,2.61,2.61,#N/A N/A,,7/24/13,#N/A N/A,1685.94,1688.4,532656576,1696.06,1698.38,1682.57,1684.18,,7/24/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/24/13,#N/A N/A,0.105,0.114,#N/A N/A,0.11,0.1165,0.0935,0.104,,7/24/13,#N/A N/A,13.18,0,#N/A N/A,12.69,13.49,12.69,0,,7/24/13,#N/A N/A,81.14,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/24/13,#N/A N/A,5.28,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/25/13,#N/A N/A,270.12,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/25/13,#N/A N/A,2.61,#N/A N/A,#N/A N/A,2.61,2.61,2.61,#N/A N/A,,7/25/13,#N/A N/A,1690.25,1692.95,518129216,1685.21,1690.94,1680.07,1687.14,,7/25/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/25/13,#N/A N/A,0.105,0.1075,#N/A N/A,0.1075,0.1133,0.0963,0.1025,,7/25/13,#N/A N/A,12.97,0,#N/A N/A,13.47,13.54,12.91,0,,7/25/13,#N/A N/A,81.79,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/25/13,#N/A N/A,5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/26/13,#N/A N/A,273.76,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/26/13,#N/A N/A,2.58,#N/A N/A,#N/A N/A,2.58,2.58,2.58,#N/A N/A,,7/26/13,#N/A N/A,1691.65,1697.48,466156032,1687.31,1691.85,1676.03,1690.78,,7/26/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/26/13,#N/A N/A,0.1038,0.1063,#N/A N/A,0.104,0.1113,0.0975,0.1013,,7/26/13,#N/A N/A,12.72,0,#N/A N/A,13.41,13.73,12.71,0,,7/26/13,#N/A N/A,82.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/26/13,#N/A N/A,5.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/29/13,#N/A N/A,265.52,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/29/13,#N/A N/A,2.61,#N/A N/A,#N/A N/A,2.61,2.61,2.61,#N/A N/A,,7/29/13,#N/A N/A,1685.33,1687.41,419819552,1690.32,1690.92,1681.86,1684.88,,7/29/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/29/13,#N/A N/A,0.104,0.105,#N/A N/A,0.106,0.113,0.0988,0.103,,7/29/13,#N/A N/A,13.39,0,#N/A N/A,13.54,13.86,13.38,0,,7/29/13,#N/A N/A,82.49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/29/13,#N/A N/A,5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/30/13,#N/A N/A,269.74,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/30/13,#N/A N/A,2.63,#N/A N/A,#N/A N/A,2.63,2.63,2.63,#N/A N/A,,7/30/13,#N/A N/A,1685.96,1688.09,499839296,1687.92,1693.19,1682.42,1685.69,,7/30/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/30/13,#N/A N/A,0.104,0.105,#N/A N/A,0.071,0.1143,0.066,0.096,,7/30/13,#N/A N/A,13.39,0,#N/A N/A,13.45,14.14,13.35,0,,7/30/13,#N/A N/A,82.41,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/30/13,#N/A N/A,5.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
7/31/13,#N/A N/A,272.24,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/31/13,#N/A N/A,2.6,#N/A N/A,#N/A N/A,2.6,2.6,2.6,#N/A N/A,,7/31/13,#N/A N/A,1685.73,1691.2,664419840,1687.76,1698.43,1684.94,1684.07,,7/31/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/31/13,#N/A N/A,0.107,0.117,#N/A N/A,0.111,0.1135,0.0975,0.097,,7/31/13,#N/A N/A,13.45,0,#N/A N/A,13.55,13.83,12.94,0,,7/31/13,#N/A N/A,82.33,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,7/31/13,#N/A N/A,5.28,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/1/13,#N/A N/A,257.02,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/1/13,#N/A N/A,2.74,#N/A N/A,#N/A N/A,2.74,2.74,2.74,#N/A N/A,,8/1/13,#N/A N/A,1706.87,1711.41,530951104,1689.42,1707.85,1689.42,1703.16,,8/1/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/1/13,#N/A N/A,0.106,0.116,#N/A N/A,0.107,0.1105,0.101,0.096,,8/1/13,#N/A N/A,12.94,0,#N/A N/A,12.89,13.25,12.82,0,,8/1/13,#N/A N/A,81.98,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/1/13,#N/A N/A,5.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/2/13,#N/A N/A,280.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/2/13,#N/A N/A,2.63,#N/A N/A,#N/A N/A,2.63,2.63,2.63,#N/A N/A,,8/2/13,#N/A N/A,1709.67,1710.08,503275552,1706.1,1709.67,1700.68,1703.62,,8/2/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/2/13,#N/A N/A,0.098,0.108,#N/A N/A,0.104,0.1105,0.09,0.088,,8/2/13,#N/A N/A,11.98,0,#N/A N/A,12.66,12.74,11.98,0,,8/2/13,#N/A N/A,82.12,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/2/13,#N/A N/A,5.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/5/13,#N/A N/A,268.52,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/5/13,#N/A N/A,2.67,#N/A N/A,#N/A N/A,2.67,2.67,2.67,#N/A N/A,,8/5/13,#N/A N/A,1707.14,1710.7,369575840,1708.01,1709.24,1703.55,1703.27,,8/5/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/5/13,#N/A N/A,0.101,0.111,#N/A N/A,0.097,0.106,0.0895,0.091,,8/5/13,#N/A N/A,11.84,0,#N/A N/A,12.29,12.42,11.83,0,,8/5/13,#N/A N/A,82.59,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/5/13,#N/A N/A,5.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/6/13,#N/A N/A,273.36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/6/13,#N/A N/A,2.67,#N/A N/A,#N/A N/A,2.67,2.67,2.67,#N/A N/A,,8/6/13,#N/A N/A,1697.37,1701.32,454070400,1705.79,1705.79,1693.29,1696.7,,8/6/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/6/13,#N/A N/A,0.1,0.101,#N/A N/A,0.101,0.1085,0.0895,0.099,,8/6/13,#N/A N/A,12.72,0,#N/A N/A,12.19,12.93,12.06,0,,8/6/13,#N/A N/A,82.38,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/6/13,#N/A N/A,5.37,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/7/13,#N/A N/A,275.74,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/7/13,#N/A N/A,2.61,#N/A N/A,#N/A N/A,2.61,2.61,2.61,#N/A N/A,,8/7/13,#N/A N/A,1690.91,1694.99,445614144,1695.3,1695.3,1684.91,1689.8,,8/7/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/7/13,#N/A N/A,0.1,0.101,#N/A N/A,0.091,0.112,0.09,0.099,,8/7/13,#N/A N/A,12.98,0,#N/A N/A,13.17,13.91,12.96,0,,8/7/13,#N/A N/A,82.68,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/7/13,#N/A N/A,5.36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/8/13,#N/A N/A,272.83,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/8/13,#N/A N/A,2.58,#N/A N/A,#N/A N/A,2.58,2.58,2.58,#N/A N/A,,8/8/13,#N/A N/A,1697.48,1701.04,453654656,1693.35,1700.18,1688.38,1694.53,,8/8/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/8/13,#N/A N/A,0.098,0.113,#N/A N/A,0.099,0.1086,0.091,0.083,,8/8/13,#N/A N/A,12.73,0,#N/A N/A,12.5,13.13,12.37,0,,8/8/13,#N/A N/A,82.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/8/13,#N/A N/A,5.33,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/9/13,#N/A N/A,273.16,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/9/13,#N/A N/A,2.57,#N/A N/A,#N/A N/A,2.57,2.57,2.57,#N/A N/A,,8/9/13,#N/A N/A,1691.42,1694.79,412941184,1696.1,1699.42,1686.02,1688.96,,8/9/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/9/13,#N/A N/A,0.099,0.109,#N/A N/A,0.099,0.106,0.0913,0.089,,8/9/13,#N/A N/A,13.41,0,#N/A N/A,12.88,13.66,12.71,0,,8/9/13,#N/A N/A,82.82,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/9/13,#N/A N/A,5.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/12/13,#N/A N/A,267.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/12/13,#N/A N/A,2.61,#N/A N/A,#N/A N/A,2.61,2.61,2.61,#N/A N/A,,8/12/13,#N/A N/A,1689.47,1692.42,382142528,1688.37,1691.49,1683.35,1686.8,,8/12/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/12/13,#N/A N/A,0.0985,0.123,#N/A N/A,0.099,0.1065,0.0845,0.074,,8/12/13,#N/A N/A,12.81,0,#N/A N/A,13.52,13.57,12.8,0,,8/12/13,#N/A N/A,82.76,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/12/13,#N/A N/A,5.33,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/13/13,#N/A N/A,262.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/13/13,#N/A N/A,2.71,#N/A N/A,#N/A N/A,2.71,2.71,2.71,#N/A N/A,,8/13/13,#N/A N/A,1694.16,1697.43,413884832,1690.65,1696.81,1682.62,1690.02,,8/13/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/13/13,#N/A N/A,0.1019,0.105,#N/A N/A,0.09,0.1069,0.0855,0.0988,,8/13/13,#N/A N/A,12.31,0,#N/A N/A,12.86,13.37,12.29,0,,8/13/13,#N/A N/A,82.79,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/13/13,#N/A N/A,5.43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/14/13,#N/A N/A,272.19,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/14/13,#N/A N/A,2.71,#N/A N/A,#N/A N/A,2.71,2.71,2.71,#N/A N/A,,8/14/13,#N/A N/A,1685.39,1685.49,420471648,1693.88,1695.52,1684.83,1679.07,,8/14/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/14/13,#N/A N/A,0.0988,0.1013,#N/A N/A,0.101,0.1081,0.0875,0.0963,,8/14/13,#N/A N/A,13.04,0,#N/A N/A,12.48,13.09,12.35,0,,8/14/13,#N/A N/A,83.02,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/14/13,#N/A N/A,5.43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/15/13,#N/A N/A,264.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/15/13,#N/A N/A,2.77,#N/A N/A,#N/A N/A,2.77,2.77,2.77,#N/A N/A,,8/15/13,#N/A N/A,1661.32,1663.86,510318464,1679.61,1679.61,1658.59,1658.6,,8/15/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/15/13,#N/A N/A,0.102,0.112,#N/A N/A,0.101,0.105,0.092,0.092,,8/15/13,#N/A N/A,14.73,0,#N/A N/A,14.14,14.85,13.91,0,,8/15/13,#N/A N/A,82.64,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/15/13,#N/A N/A,5.47,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/16/13,#N/A N/A,264.49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/16/13,#N/A N/A,2.84,#N/A N/A,#N/A N/A,2.84,2.84,2.84,#N/A N/A,,8/16/13,#N/A N/A,1655.83,1660.06,650111744,1661.22,1663.6,1652.61,1653.22,,8/16/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/16/13,#N/A N/A,0.094,0.112,#N/A N/A,0.102,0.104,0.089,0.077,,8/16/13,#N/A N/A,14.37,0,#N/A N/A,14.56,14.88,13.62,0,,8/16/13,#N/A N/A,82.39,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/16/13,#N/A N/A,5.54,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/19/13,#N/A N/A,267.34,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/19/13,#N/A N/A,2.88,#N/A N/A,#N/A N/A,2.88,2.88,2.88,#N/A N/A,,8/19/13,#N/A N/A,1646.06,1648.59,442953888,1655.25,1659.18,1645.84,1640.29,,8/19/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/19/13,#N/A N/A,0.101,0.111,#N/A N/A,0.099,0.105,0.0955,0.091,,8/19/13,#N/A N/A,15.1,0,#N/A N/A,14.94,15.2,14.35,0,,8/19/13,#N/A N/A,82.23,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/19/13,#N/A N/A,5.58,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/20/13,#N/A N/A,276.76,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/20/13,#N/A N/A,2.82,#N/A N/A,#N/A N/A,2.82,2.82,2.82,#N/A N/A,,8/20/13,#N/A N/A,1652.35,1657.14,436119584,1646.81,1658.92,1646.08,1647.87,,8/20/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/20/13,#N/A N/A,0.101,0.106,#N/A N/A,0.101,0.108,0.0953,0.096,,8/20/13,#N/A N/A,14.91,0,#N/A N/A,15.22,15.25,14.29,0,,8/20/13,#N/A N/A,82.66,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/20/13,#N/A N/A,5.54,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/21/13,#N/A N/A,262.43,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/21/13,#N/A N/A,2.87,#N/A N/A,#N/A N/A,2.87,2.87,2.87,#N/A N/A,,8/21/13,#N/A N/A,1642.8,1643.49,479892032,1650.66,1656.99,1639.43,1639.81,,8/21/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/21/13,#N/A N/A,0.104,0.109,#N/A N/A,0.101,0.109,0.098,0.099,,8/21/13,#N/A N/A,15.94,0,#N/A N/A,16,16.56,14.67,0,,8/21/13,#N/A N/A,82.46,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/21/13,#N/A N/A,5.58,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/22/13,#N/A N/A,268.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/22/13,#N/A N/A,2.9,#N/A N/A,#N/A N/A,2.9,2.9,2.9,#N/A N/A,,8/22/13,#N/A N/A,1656.96,1658.77,407240096,1645.03,1659.55,1645.03,1655.73,,8/22/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/22/13,#N/A N/A,0.104,0.105,#N/A N/A,0.104,0.1155,0.096,0.103,,8/22/13,#N/A N/A,14.76,0,#N/A N/A,15.26,15.26,14.66,0,,8/22/13,#N/A N/A,82.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/22/13,#N/A N/A,5.58,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/23/13,#N/A N/A,276.54,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/23/13,#N/A N/A,2.82,#N/A N/A,#N/A N/A,2.82,2.82,2.82,#N/A N/A,,8/23/13,#N/A N/A,1663.5,1667.48,454291296,1659.92,1664.85,1654.81,1660.16,,8/23/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/23/13,#N/A N/A,0.105,0.115,#N/A N/A,0.096,0.112,0.0938,0.095,,8/23/13,#N/A N/A,13.98,0,#N/A N/A,14.29,14.82,13.98,0,,8/23/13,#N/A N/A,82.14,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/23/13,#N/A N/A,5.49,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/26/13,#N/A N/A,268.82,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/26/13,#N/A N/A,2.79,#N/A N/A,#N/A N/A,2.79,2.79,2.79,#N/A N/A,,8/26/13,#N/A N/A,1656.78,1660.83,416322368,1664.29,1669.51,1656.02,1653.86,,8/26/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/26/13,#N/A N/A,0.104,0.105,#N/A N/A,0.1065,0.1106,0.0963,0.103,,8/26/13,#N/A N/A,14.99,0,#N/A N/A,14.37,15.01,13.9,0,,8/26/13,#N/A N/A,82.11,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/26/13,#N/A N/A,5.46,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
8/27/13,#N/A N/A,274.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/27/13,#N/A N/A,2.72,#N/A N/A,#N/A N/A,2.72,2.72,2.72,#N/A N/A,,8/27/13,#N/A N/A,1630.48,1632.52,506000064,1652.54,1652.54,1629.05,1626.37,,8/27/13,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/27/13,#N/A N/A,0.104,0.109,#N/A N/A,0.098,0.1078,0.0914,0.099,,8/27/13,#N/A N/A,16.77,0,#N/A N/A,16.56,17.13,15.82,0,,8/27/13,#N/A N/A,82.36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,,8/27/13,#N/A N/A,5.38,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
